Logging requires wandb to be installed. Run `pip install wandb`.
step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
2093,30917,2093,0.3849040854621393,0.0,0.8333333333333334
2094,30934,2094,0.47867957331618527,0.0,0.9166666666666666
2095,30951,2095,0.8634052908400918,0.0,0.8125
2096,30968,2096,1.2030670862895931,0.0,0.6666666666666666
2097,30985,2097,0.8385310538765225,0.0,0.8888888888888888
2098,31002,2098,1.199783203416814,0.0,0.6666666666666666
2099,31011,2099,0.4491347773000598,0.0,0.75
2100,31028,2100,1.0361611309981527,0.0,0.7
2101,31045,2101,0.6240673829651939,0.0,0.8666666666666667
2102,31062,2102,1.1690060051080309,0.0,0.75
2103,31079,2103,1.7426120468298905,0.0,0.4444444444444444
2104,31096,2104,0.49076048332631217,0.0,0.9166666666666666
2105,31105,2105,0.4125304955523461,0.0,0.8
2106,31122,2106,0.5603106276460039,0.0,0.7777777777777778
2107,31139,2107,0.76829000575799,0.0,0.6363636363636364
2108,31156,2108,0.383934392304468,0.0,0.8
2109,31173,2109,0.924863957814523,0.0,0.7272727272727273
2110,31190,2110,0.6003928195167987,0.0,0.8181818181818182
2111,31207,2111,1.6183386179136505,0.0,0.6923076923076923
2112,31224,2112,0.962870137437676,0.0,0.7272727272727273
2113,31241,2113,0.9951561282052808,0.0,0.6363636363636364
2114,31258,2114,0.8335532684941427,0.0,0.6363636363636364
2115,31275,2115,0.854505315965298,0.0,0.8181818181818182
2116,31284,2116,1.454810683033429,0.0,0.7142857142857143
2117,31301,2117,0.6110220161527877,0.0,0.75
2118,31310,2118,1.3259466229210375,0.0,0.5714285714285714
2119,31319,2119,1.0265524956630543,0.0,0.75
2120,31328,2120,0.549749749712646,0.0,0.6666666666666666
2121,31345,2121,0.7578127740744094,0.0,0.7
2122,31362,2122,1.3358405264425812,0.0,0.6428571428571429
2123,31379,2123,1.0186445746658137,0.0,0.7777777777777778
2124,31396,2124,0.41825986825675443,0.0,0.9
2125,31405,2125,0.9298738482175395,0.0,0.7142857142857143
2126,31422,2126,0.5564639510412235,0.0,0.8888888888888888
2127,31431,2127,2.4101253711487516,0.0,0.625
2128,31448,2128,0.9901984679636371,0.0,0.6363636363636364
2129,31465,2129,0.35371825897777853,0.0,0.7692307692307693
2130,31482,2130,2.0100137877928965,0.0,0.6153846153846154
2131,31491,2131,2.217619952498353,0.0,0.625
2132,31500,2132,0.27122805856197374,1.0,1.0
2133,31517,2133,0.751953335727535,0.0,0.6923076923076923
2134,31526,2134,0.9336392247350886,0.0,0.75
2135,31543,2135,0.9077432366166249,0.0,0.75
2136,31560,2136,1.2252159089912311,0.0,0.5
2137,31577,2137,0.777122698360472,0.0,0.7692307692307693
2138,31594,2138,1.3918363534176024,0.0,0.7272727272727273
2139,31611,2139,0.4565457885764772,0.0,0.8888888888888888
2140,31620,2140,3.165886483970098,0.0,0.375
2141,31629,2141,0.8261187119060196,0.0,0.8333333333333334
2142,31638,2142,0.697160679847002,0.0,0.8
2143,31655,2143,0.4989728455720126,0.0,0.9166666666666666
2144,31672,2144,0.4276466414448805,0.0,0.7777777777777778
2145,31689,2145,1.5810895450555336,0.0,0.6666666666666666
2146,31706,2146,0.8168606759936665,0.0,0.6
2147,31731,2147,0.3994240440114254,0.0,0.8333333333333334
2148,31748,2148,0.250106898980448,0.0,0.8888888888888888
2149,31765,2149,0.6198310515446792,0.0,0.7692307692307693
2150,31782,2150,0.3749762634979561,0.0,0.7777777777777778
2151,31799,2151,0.8052007166629664,0.0,0.75
2152,31816,2152,0.6764729531823832,0.0,0.75
2153,31825,2153,0.3346010983442369,1.0,1.0
2154,31842,2154,1.3700100703171074,0.0,0.75
2155,31859,2155,0.6114646397882098,0.0,0.8888888888888888
2156,31876,2156,0.6629335102620644,0.0,0.7
2157,31885,2157,0.7409301608713577,0.0,0.875
2158,31894,2158,0.7686399079684634,0.0,0.8
2159,31919,2159,0.6840816395051661,0.0,0.7058823529411765
2160,31936,2160,0.890172404504078,0.0,0.6923076923076923
2161,31953,2161,1.1562330975308441,0.0,0.8
2162,31962,2162,0.7426596690420411,0.0,0.8333333333333334
2163,31979,2163,0.8084940701835421,0.0,0.75
2164,31996,2164,1.0355775996838474,0.0,0.6923076923076923
2165,32005,2165,0.7644451954136002,0.0,0.8333333333333334
2166,32022,2166,0.9268511470872909,0.0,0.5454545454545454
2167,32039,2167,0.7916086139234153,0.0,0.8571428571428571
2168,32056,2168,1.4202906940099638,0.0,0.75
2169,32073,2169,1.488805212016814,0.0,0.6428571428571429
2170,32090,2170,0.8251992395789784,0.0,0.7777777777777778
2171,32107,2171,0.7392350214358885,0.0,0.6363636363636364
2172,32132,2172,0.7340381773478839,0.0,0.75
2173,32149,2173,0.7184997094004757,0.0,0.75
2174,32166,2174,0.5988122484121732,0.0,0.8333333333333334
2175,32183,2175,0.9049316332643684,0.0,0.6666666666666666
2176,32200,2176,0.8509337486339064,0.0,0.8333333333333334
2177,32217,2177,0.6206735225096054,0.0,0.9230769230769231
2178,32234,2178,0.9581645541420585,0.0,0.6
2179,32243,2179,1.9899389692768636,0.0,0.625
2180,32252,2180,1.4752752980057267,0.0,0.875
2181,32269,2181,0.6495751296170056,0.0,0.6666666666666666
2182,32286,2182,0.8227651691770461,0.0,0.7
2183,32303,2183,1.0948303620098159,0.0,0.8181818181818182
2184,32320,2184,0.8649910824606195,0.0,0.7272727272727273
2185,32337,2185,1.1522149177617393,0.0,0.7272727272727273
2186,32354,2186,0.6906796115708858,0.0,0.9
2187,32371,2187,0.9306896743833022,0.0,0.8181818181818182
2188,32380,2188,0.9949385859072208,0.0,0.3333333333333333
2189,32397,2189,1.1090449946350418,0.0,0.8181818181818182
2190,32414,2190,0.7551480193540101,0.0,0.7692307692307693
2191,32431,2191,0.5579531220719218,0.0,0.8181818181818182
2192,32448,2192,0.8613993071066943,0.0,0.9
2193,32465,2193,0.6574667505199159,0.0,0.9166666666666666
2194,32482,2194,1.226404123292582,0.0,0.7333333333333333
2195,32499,2195,1.1727776788748088,0.0,0.6
2196,32516,2196,1.2997050189660513,0.0,0.7692307692307693
2197,32533,2197,0.5254632738797227,0.0,0.8
2198,32550,2198,0.682829788429899,0.0,0.8
2199,32567,2199,1.2732660606670834,0.0,0.7272727272727273
2200,32584,2200,0.7184889748788237,0.0,0.8571428571428571
2201,32601,2201,0.3494927444135101,0.0,0.9
2202,32610,2202,1.3309030761010945,0.0,0.7142857142857143
2203,32627,2203,0.50592216160112,0.0,0.9230769230769231
2204,32644,2204,0.6572929309627398,0.0,0.8333333333333334
2205,32653,2205,2.1968386816442944,0.0,0.3333333333333333
2206,32670,2206,1.6198470517992973,0.0,0.4444444444444444
2207,32687,2207,1.2762941743421834,0.0,0.6363636363636364
2208,32704,2208,1.018987553754414,0.0,0.75
2209,32713,2209,0.5324957832926884,0.0,0.8
2210,32730,2210,0.6270810449069018,0.0,0.9
2211,32747,2211,1.2668127991487381,0.0,0.7857142857142857
2212,32764,2212,0.45085349076543935,0.0,0.7777777777777778
2213,32781,2213,1.167653339906792,0.0,0.8181818181818182
2214,32790,2214,1.5484766215959098,0.0,0.6666666666666666
2215,32799,2215,2.496776495972881,0.0,0.42857142857142855
2216,32816,2216,0.8964902882353272,0.0,0.8
2217,32833,2217,0.7298247712897137,0.0,0.7777777777777778
2218,32850,2218,0.5317304933792002,0.0,0.8666666666666667
2219,32867,2219,0.9752041804604232,0.0,0.8
2220,32876,2220,1.2575185091700405,0.0,0.5714285714285714
2221,32893,2221,0.8310187806613385,0.0,0.75
2222,32910,2222,0.5260631874696173,0.0,0.9
2223,32919,2223,0.7363055886235088,0.0,0.875
2224,32928,2224,1.1669067409820855,0.0,0.8333333333333334
2225,32945,2225,0.8178771030325152,0.0,0.6363636363636364
2226,32962,2226,0.7347009585068918,0.0,0.8666666666666667
2227,32979,2227,1.008126725035254,0.0,0.7
2228,32996,2228,0.4717744375508346,0.0,0.9
2229,33013,2229,1.7201082907922682,0.0,0.5
2230,33030,2230,0.9915489815175533,0.0,0.6363636363636364
2231,33055,2231,0.9224831585555269,0.0,0.7272727272727273
2232,33064,2232,1.3629019057843834,0.0,0.875
2233,33081,2233,0.638306491719959,0.0,0.8
2234,33090,2234,0.8369988415570333,0.0,0.625
2235,33107,2235,0.7868568704404879,0.0,0.6875
2236,33116,2236,1.4420784183730575,0.0,0.5714285714285714
2237,33133,2237,0.40359534434355737,0.0,0.9
2238,33142,2238,1.4841337981633842,0.0,0.7142857142857143
2239,33159,2239,0.8716292526296456,0.0,0.7
2240,33168,2240,1.073255181996501,0.0,0.625
2241,33177,2241,0.5809404151514173,0.0,0.6666666666666666
2242,33186,2242,1.8427043088013306,0.0,0.625
2243,33203,2243,0.7475025454486968,0.0,0.8571428571428571
2244,33212,2244,0.5904737208038568,0.0,0.5
2245,33229,2245,0.9009462508256547,0.0,0.8181818181818182
2246,33246,2246,0.8316681008800515,0.0,0.8888888888888888
2247,33263,2247,1.004199605337103,0.0,0.6923076923076923
2248,33280,2248,0.7633301214041239,0.0,0.75
2249,33297,2249,0.7035548423154978,0.0,0.8181818181818182
2250,33314,2250,0.6415085438347887,0.0,0.7692307692307693
2251,33323,2251,0.42686209734529257,0.0,0.6666666666666666
2252,33340,2252,0.7937252859701402,0.0,0.7
2253,33357,2253,0.7672119492365255,0.0,0.8888888888888888
2254,33374,2254,1.1767599634299586,0.0,0.6
2255,33391,2255,1.404143177327171,0.0,0.75
2256,33408,2256,0.5954344400982308,0.0,0.8461538461538461
2257,33425,2257,1.6365299330332164,0.0,0.7333333333333333
2258,33434,2258,2.0153553204468153,0.0,0.5
2259,33443,2259,0.8355193645693362,0.0,0.875
2260,33460,2260,0.26618600096753653,0.0,0.8888888888888888
2261,33477,2261,0.4316046482483671,0.0,0.7272727272727273
2262,33486,2262,0.5001464348752052,0.0,0.75
2263,33503,2263,0.9801264757988974,0.0,0.8333333333333334
2264,33512,2264,0.9480603695847094,0.0,0.8333333333333334
2265,33521,2265,0.5914841885314672,0.0,0.8
2266,33538,2266,0.5930079388326703,0.0,0.6666666666666666
2267,33555,2267,0.6024047448590863,0.0,0.6666666666666666
2268,33564,2268,1.0925135500729084,0.0,0.7142857142857143
2269,33573,2269,0.953261608723551,0.0,0.7142857142857143
2270,33582,2270,0.7176463886353304,0.0,0.875
2271,33599,2271,0.9618590935997418,0.0,0.7
2272,33608,2272,1.2685098482129433,0.0,0.625
2273,33625,2273,1.6283437185684306,0.0,0.6153846153846154
2274,33642,2274,0.5104420656657567,0.0,0.8333333333333334
2275,33659,2275,0.722691607306956,0.0,0.6666666666666666
2276,33668,2276,1.0052823659643764,0.0,0.6
2277,33677,2277,2.0661304556415416,0.0,0.625
2278,33686,2278,0.15250150742940605,1.0,1.0
2279,33695,2279,1.5918638524599373,0.0,0.6
2280,33704,2280,0.6600057543255389,0.0,0.8333333333333334
2281,33721,2281,0.8722231101273792,0.0,0.7
2282,33738,2282,0.9213718954706565,0.0,0.8333333333333334
2283,33755,2283,1.2070140415149666,0.0,0.7857142857142857
2284,33772,2284,0.5710227722649961,0.0,0.8571428571428571
2285,33789,2285,0.762328707598499,0.0,0.6666666666666666
2286,33806,2286,0.40717634510656353,0.0,0.8181818181818182
2287,33815,2287,0.43717732129152864,1.0,1.0
2288,33832,2288,0.937356039341239,0.0,0.8666666666666667
2289,33849,2289,1.2050865612654889,0.0,0.6666666666666666
2290,33866,2290,0.9197713957960332,0.0,0.6666666666666666
2291,33883,2291,0.3512543119206306,0.0,0.9230769230769231
2292,33900,2292,1.0660541475881473,0.0,0.6363636363636364
2293,33909,2293,1.634860201869742,0.0,0.625
2294,33926,2294,0.8485375270247459,0.0,0.4444444444444444
2295,33943,2295,0.5631445344843087,0.0,0.7777777777777778
2296,33960,2296,0.8993280230606615,0.0,0.8888888888888888
2297,33977,2297,0.6293861626172657,0.0,0.7777777777777778
2298,33994,2298,0.5678651139023714,0.0,0.9285714285714286
2299,34011,2299,0.7349671505054971,0.0,0.8888888888888888
2300,34028,2300,0.3833317820602211,0.0,0.75
2301,34045,2301,0.21811482243529579,0.0,0.9166666666666666
2302,34062,2302,0.939979921302438,0.0,0.6666666666666666
2303,34079,2303,0.49575900883428403,0.0,0.8
2304,34096,2304,0.9588134360540153,0.0,0.8888888888888888
2305,34113,2305,1.061334753409028,0.0,0.6666666666666666
2306,34130,2306,0.5659335409168875,0.0,0.8181818181818182
2307,34139,2307,0.30128303286619484,0.0,0.8
2308,34148,2308,2.3040270649362355,0.0,0.5
2309,34157,2309,1.7415732514928095,0.0,0.8333333333333334
2310,34174,2310,0.4739511909756402,0.0,0.8461538461538461
2311,34191,2311,0.9819523271235084,0.0,0.75
2312,34208,2312,1.02227877727546,0.0,0.8
2313,34225,2313,0.6066139098725216,0.0,0.8888888888888888
2314,34242,2314,0.7201069250295404,0.0,0.8
2315,34259,2315,0.6688896299177713,0.0,0.8571428571428571
2316,34276,2316,0.6248057843231436,0.0,0.9166666666666666
2317,34293,2317,0.9236369869818191,0.0,0.6923076923076923
2318,34310,2318,0.5563988484971105,0.0,0.7
2319,34319,2319,0.9983923424406385,0.0,0.8
2320,34336,2320,0.38922366373287787,0.0,0.7777777777777778
2321,34353,2321,0.9924729989579646,0.0,0.75
2322,34370,2322,0.4312299421580974,0.0,0.7777777777777778
2323,34379,2323,5.290790944563923,0.0,0.25
2324,34396,2324,0.44877320029007706,0.0,0.8
2325,34405,2325,1.1532867848873138,0.0,0.4
2326,34422,2326,0.6677812083128174,0.0,0.8666666666666667
2327,34439,2327,0.5474685548233538,0.0,0.8181818181818182
2328,34456,2328,0.354158353911771,0.0,0.9
2329,34473,2329,0.7567527391438489,0.0,0.8461538461538461
2330,34490,2330,0.7349098335107556,0.0,0.8181818181818182
2331,34507,2331,0.4728102776521155,0.0,0.9166666666666666
2332,34524,2332,1.1595124352214725,0.0,0.5833333333333334
2333,34541,2333,1.0409843631243945,0.0,0.8571428571428571
2334,34558,2334,0.667625612866459,0.0,0.8
2335,34567,2335,1.7601261124750636,0.0,0.625
2336,34584,2336,0.7139007949945153,0.0,0.7857142857142857
2337,34593,2337,2.817904118070146,0.0,0.5
2338,34618,2338,0.9839984558919543,0.0,0.7058823529411765
2339,34627,2339,0.22328931698575616,1.0,1.0
2340,34644,2340,1.1373464958292203,0.0,0.6666666666666666
2341,34653,2341,0.5667613200857886,0.0,0.7142857142857143
2342,34662,2342,0.4411218469031155,0.0,0.8333333333333334
2343,34679,2343,0.5822970029485077,0.0,0.9
2344,34688,2344,1.1649034665897489,0.0,0.6
2345,34705,2345,0.6360823080021873,0.0,0.7
2346,34714,2346,3.0919080190360546,0.0,0.3333333333333333
2347,34731,2347,1.4012571955890962,0.0,0.6363636363636364
2348,34740,2348,0.8862962428247556,0.0,0.8
2349,34757,2349,0.7044539259841258,0.0,0.6666666666666666
2350,34766,2350,0.49187274125870317,0.0,0.8333333333333334
2351,34783,2351,0.8220931537580327,0.0,0.8181818181818182
2352,34800,2352,0.7419377729090684,0.0,0.8888888888888888
2353,34817,2353,0.7391249274369329,0.0,0.6666666666666666
2354,34834,2354,0.3955057104727402,0.0,0.9166666666666666
2355,34851,2355,0.8342931942097493,0.0,0.7
2356,34868,2356,1.4841894094279269,0.0,0.5
2357,34885,2357,0.7188740589190274,0.0,0.7777777777777778
2358,34902,2358,1.085944789211851,0.0,0.6666666666666666
2359,34911,2359,0.472048576339148,0.0,0.8
2360,34928,2360,0.3308281269546569,0.0,0.9090909090909091
2361,34937,2361,1.2008601150009781,0.0,0.75
2362,34954,2362,0.8398075651755335,0.0,0.8
2363,34971,2363,0.7376040901872329,0.0,0.7692307692307693
2364,34988,2364,0.5177472069631222,0.0,0.7857142857142857
2365,34997,2365,0.37201334690325893,0.0,0.8333333333333334
2366,35006,2366,2.0860488893231377,0.0,0.5714285714285714
2367,35031,2367,0.2891696129170024,0.0,0.8947368421052632
2368,35048,2368,0.6434285922209142,0.0,0.8333333333333334
2369,35065,2369,1.3205404975651618,0.0,0.5
2370,35082,2370,0.5118569071175898,0.0,0.8888888888888888
2371,35099,2371,1.6192479287374226,0.0,0.6666666666666666
2372,35108,2372,0.878877030685544,0.0,0.75
2373,35117,2373,0.7281700778985396,0.0,0.8571428571428571
2374,35134,2374,0.6210415178395259,0.0,0.8181818181818182
2375,35151,2375,0.40786085479976464,0.0,0.8
2376,35160,2376,0.7746909819543362,0.0,0.6666666666666666
2377,35177,2377,1.197924802473608,0.0,0.7333333333333333
2378,35194,2378,1.7284378844345838,0.0,0.6666666666666666
2379,35211,2379,0.5064595553451596,0.0,0.9
2380,35220,2380,1.5720789037877694,0.0,0.8333333333333334
2381,35237,2381,0.4724270067665657,0.0,0.7692307692307693
2382,35246,2382,1.5165207404643297,0.0,0.875
2383,35255,2383,1.2576143503683852,0.0,0.75
2384,35272,2384,0.6025610091455746,0.0,0.9090909090909091
2385,35281,2385,0.3542997777008168,0.0,0.8571428571428571
2386,35298,2386,0.7905488495471218,0.0,0.7272727272727273
2387,35315,2387,1.0067839405567547,0.0,0.7142857142857143
2388,35332,2388,0.5148815042750812,0.0,0.9333333333333333
2389,35341,2389,0.40925278334179893,0.0,0.8571428571428571
2390,35350,2390,1.299178818683174,0.0,0.625
2391,35359,2391,1.6171273878826469,0.0,0.75
2392,35376,2392,0.5287886124690999,0.0,0.8461538461538461
2393,35393,2393,1.039464079296522,0.0,0.6666666666666666
2394,35410,2394,1.0662757754907943,0.0,0.4444444444444444
2395,35427,2395,0.47905478861048323,0.0,0.8181818181818182
2396,35444,2396,0.9496081861010452,0.0,0.7
2397,35461,2397,0.3476280657590607,0.0,0.7777777777777778
2398,35470,2398,0.966974999755621,0.0,0.75
2399,35487,2399,0.4457212515771971,0.0,0.8
2400,35504,2400,1.7272286984721177,0.0,0.5333333333333333
2401,35521,2401,1.1145024753561188,0.0,0.8181818181818182
2402,35538,2402,0.9253445726353675,0.0,0.6363636363636364
2403,35555,2403,0.7947660110294237,0.0,0.6363636363636364
2404,35564,2404,0.9017422646284103,0.0,0.5
2405,35581,2405,0.7262764121583416,0.0,0.9
2406,35598,2406,0.7961585697485134,0.0,0.8181818181818182
2407,35615,2407,0.6121529789188571,0.0,0.7272727272727273
2408,35632,2408,0.5363195768477453,0.0,0.8333333333333334
2409,35649,2409,0.5837673221694786,0.0,0.8461538461538461
2410,35666,2410,0.29709541719421395,0.0,0.7777777777777778
2411,35683,2411,0.8434516540510231,0.0,0.7272727272727273
2412,35692,2412,2.7283153546450194,0.0,0.625
2413,35709,2413,0.7291414229293878,0.0,0.6666666666666666
2414,35726,2414,0.5714231198023754,0.0,0.9090909090909091
2415,35743,2415,0.4846484704348768,0.0,0.8181818181818182
2416,35752,2416,1.1374821439385414,0.0,0.6
2417,35769,2417,0.31254597531396655,0.0,0.8888888888888888
2418,35778,2418,0.798449826612341,0.0,0.875
2419,35787,2419,0.861440185457468,0.0,0.7142857142857143
2420,35804,2420,0.6885130998125533,0.0,0.7
2421,35813,2421,1.423484404804185,0.0,0.75
2422,35830,2422,0.6366737454587792,0.0,0.75
2423,35839,2423,1.590567062201444,0.0,0.75
2424,35856,2424,0.6225910999710322,0.0,0.8181818181818182
2425,35865,2425,1.6973420791327953,0.0,0.625
2426,35882,2426,1.4044355777732562,0.0,0.6923076923076923
2427,35899,2427,0.46421281331407727,0.0,0.8333333333333334
2428,35908,2428,1.1582394272554666,0.0,0.75
2429,35925,2429,0.6885072080791588,0.0,0.875
2430,35942,2430,1.16716941069933,0.0,0.8461538461538461
2431,35959,2431,0.6173289385020553,0.0,0.9090909090909091
2432,35976,2432,0.5226264819081052,0.0,0.9285714285714286
2433,35993,2433,0.5262969279465324,0.0,0.8888888888888888
2434,36010,2434,0.4363501551415112,0.0,0.8181818181818182
2435,36027,2435,0.6677658751650597,0.0,0.9
2436,36044,2436,0.9954153012622555,0.0,0.8666666666666667
2437,36061,2437,0.7744124576072409,0.0,0.7272727272727273
2438,36078,2438,1.1351379124546384,0.0,0.8
2439,36095,2439,0.42176995700583575,0.0,0.8333333333333334
2440,36112,2440,0.5437155801760127,0.0,0.8333333333333334
2441,36121,2441,0.2610401527490467,1.0,1.0
2442,36138,2442,1.255327227179805,0.0,0.5
2443,36155,2443,1.4010097812404183,0.0,0.5555555555555556
2444,36172,2444,0.8916169336735038,0.0,0.7272727272727273
2445,36197,2445,0.5622013934532788,0.0,0.8235294117647058
2446,36214,2446,0.36158171394208694,0.0,0.9090909090909091
2447,36223,2447,1.6515426974510774,0.0,0.75
2448,36240,2448,0.5895949979249053,0.0,0.7272727272727273
2449,36249,2449,0.5718604559078813,0.0,0.875
2450,36266,2450,1.3060922132900714,0.0,0.7272727272727273
2451,36283,2451,1.0206100604555104,0.0,0.8461538461538461
2452,36300,2452,1.2168660154225108,0.0,0.7
2453,36317,2453,0.7820086284446006,0.0,0.8571428571428571
2454,36334,2454,0.6632455208034571,0.0,0.8181818181818182
2455,36343,2455,1.2259123157709837,0.0,0.8333333333333334
2456,36360,2456,0.6096675494554802,0.0,0.7857142857142857
2457,36369,2457,0.23522652336396277,1.0,1.0
2458,36386,2458,0.8066008417888497,0.0,0.8181818181818182
2459,36395,2459,0.6072021036161459,0.0,0.8571428571428571
2460,36420,2460,1.3642786809359677,0.0,0.6842105263157895
2461,36437,2461,0.4754328883718699,0.0,0.9
2462,36454,2462,0.3969408882476273,0.0,0.8888888888888888
2463,36471,2463,0.6280785249482506,0.0,0.8571428571428571
2464,36480,2464,3.317260147072375,0.0,0.625
2465,36497,2465,0.7736689666571692,0.0,0.6666666666666666
2466,36506,2466,0.5849468765081838,0.0,0.75
2467,36523,2467,0.5755994949186061,0.0,0.7272727272727273
2468,36540,2468,0.8935371885927452,0.0,0.9
2469,36557,2469,1.1874237610052774,0.0,0.8333333333333334
2470,36574,2470,0.7615065954405509,0.0,0.7272727272727273
2471,36591,2471,1.4759795072741326,0.0,0.75
2472,36608,2472,0.35132520467278994,0.0,0.9090909090909091
2473,36617,2473,1.5286238560220227,0.0,0.42857142857142855
2474,36634,2474,0.8725070936376369,0.0,0.8181818181818182
2475,36643,2475,0.5617706859484315,0.0,0.6666666666666666
2476,36652,2476,0.8601242168806493,0.0,0.8571428571428571
2477,36669,2477,0.6771463540608238,0.0,0.8
2478,36686,2478,1.2071889576781132,0.0,0.6153846153846154
2479,36703,2479,1.0095682478277013,0.0,0.6666666666666666
2480,36720,2480,0.7542098099861505,0.0,0.7777777777777778
2481,36729,2481,1.0174859688268043,0.0,0.8333333333333334
2482,36738,2482,0.3671452180715278,1.0,1.0
2483,36747,2483,0.20673384726978838,1.0,1.0
2484,36764,2484,0.36317750306443486,0.0,0.7777777777777778
2485,36773,2485,0.336534112226218,1.0,1.0
2486,36782,2486,1.0764828546671197,0.0,0.8333333333333334
2487,36791,2487,0.940803948789835,0.0,0.6
2488,36800,2488,1.0284508064432885,0.0,0.75
2489,36809,2489,0.8476348403783049,0.0,0.625
2490,36826,2490,0.8580030626746975,0.0,0.7777777777777778
2491,36843,2491,0.805421655128157,0.0,0.8
2492,36860,2492,0.9818904934065813,0.0,0.7
2493,36877,2493,0.4117138617002638,0.0,0.8461538461538461
2494,36894,2494,0.41108299751158484,0.0,0.9090909090909091
2495,36911,2495,0.5776986278267486,0.0,0.7142857142857143
2496,36920,2496,0.7371785877039656,0.0,0.75
2497,36937,2497,0.39053243429225404,0.0,0.9
2498,36946,2498,1.4502605404995847,0.0,0.75
2499,36971,2499,0.6394196866609339,0.0,0.8235294117647058
2500,36980,2500,1.3124114632373676,0.0,0.5
2501,36997,2501,1.1246751726955608,0.0,0.7692307692307693
2502,37014,2502,0.7389725771208759,0.0,0.5555555555555556
2503,37023,2503,0.43523849709890783,1.0,1.0
2504,37040,2504,0.5886443619965576,0.0,0.7777777777777778
2505,37057,2505,1.442632109276019,0.0,0.5555555555555556
2506,37074,2506,0.3423204824721324,0.0,0.9090909090909091
2507,37091,2507,1.1190123804863106,0.0,0.75
2508,37108,2508,0.31982345511096355,0.0,0.8181818181818182
2509,37125,2509,0.5488547405480837,0.0,0.8571428571428571
2510,37142,2510,1.2614789508097601,0.0,0.75
2511,37159,2511,0.6935559820520325,0.0,0.8
2512,37168,2512,0.8377250047633424,0.0,0.6
2513,37185,2513,0.7214514057122869,0.0,0.7
2514,37202,2514,0.6888687178052351,0.0,0.8888888888888888
2515,37219,2515,0.7688581757538486,0.0,0.9090909090909091
2516,37236,2516,0.9815883449628018,0.0,0.7777777777777778
2517,37245,2517,1.445968001295114,0.0,0.8571428571428571
2518,37254,2518,0.9922737569431774,0.0,0.7142857142857143
2519,37271,2519,1.6482295274354328,0.0,0.6363636363636364
2520,37288,2520,0.8305734690220561,0.0,0.7
2521,37297,2521,0.7848857075441629,0.0,0.7142857142857143
2522,37314,2522,1.0984521614772973,0.0,0.6
2523,37331,2523,0.8021489078032005,0.0,0.5833333333333334
2524,37348,2524,0.4794582480099052,0.0,0.8181818181818182
2525,37365,2525,0.6021136110091447,0.0,0.8181818181818182
2526,37382,2526,0.4855604975455208,0.0,0.7777777777777778
2527,37399,2527,1.1989714056426237,0.0,0.6875
2528,37416,2528,0.33573093686914035,0.0,0.8181818181818182
2529,37425,2529,3.82834050495876,0.0,0.375
2530,37442,2530,1.1583106784664778,0.0,0.6666666666666666
2531,37451,2531,1.2116284768490004,0.0,0.8571428571428571
2532,37468,2532,0.6237901558390035,0.0,0.7692307692307693
2533,37477,2533,1.345908059942758,0.0,0.875
2534,37494,2534,0.6110946160307549,0.0,0.9090909090909091
2535,37519,2535,0.6258628453536705,0.0,0.8421052631578947
2536,37536,2536,0.6695928042609012,0.0,0.75
2537,37545,2537,0.888026813743636,0.0,0.6666666666666666
2538,37562,2538,1.1065532482925846,0.0,0.8666666666666667
2539,37595,2539,0.36985813309952675,0.0,0.8846153846153846
2540,37612,2540,1.8058236283148972,0.0,0.6153846153846154
2541,37629,2541,0.3824905908157419,0.0,0.9090909090909091
2542,37646,2542,0.6437003510558839,0.0,0.8888888888888888
2543,37663,2543,1.0351308581705325,0.0,0.7857142857142857
2544,37680,2544,0.7187666824283951,0.0,0.8181818181818182
2545,37697,2545,1.0576524010205617,0.0,0.75
2546,37706,2546,1.973959905000811,0.0,0.7142857142857143
2547,37723,2547,1.4010429243464273,0.0,0.6666666666666666
2548,37732,2548,1.358325486886315,0.0,0.6666666666666666
2549,37741,2549,1.8266769409010521,0.0,0.625
2550,37758,2550,0.6081133394845324,0.0,0.9090909090909091
2551,37767,2551,1.5585860963910818,0.0,0.625
2552,37776,2552,0.4726106326561421,0.0,0.8333333333333334
2553,37793,2553,0.6486920268071117,0.0,0.9166666666666666
2554,37802,2554,1.4984054978531276,0.0,0.625
2555,37819,2555,0.9526220226543956,0.0,0.8181818181818182
2556,37836,2556,1.1645444645255338,0.0,0.6363636363636364
2557,37845,2557,0.3979288798509515,0.0,0.75
2558,37854,2558,2.041991356881084,0.0,0.5
2559,37863,2559,1.102344956703746,0.0,0.75
2560,37872,2560,0.8942047781556539,0.0,0.875
2561,37889,2561,0.29281704482855275,1.0,1.0
2562,37898,2562,1.087445542565547,0.0,0.6666666666666666
2563,37907,2563,0.7705744918577011,0.0,0.7142857142857143
2564,37916,2564,1.3115349899155717,0.0,0.875
2565,37933,2565,0.6730746992366221,0.0,0.7777777777777778
2566,37942,2566,1.676484770141542,0.0,0.5
2567,37959,2567,1.3507351071930316,0.0,0.8
2568,37968,2568,1.12178835409577,0.0,0.7142857142857143
2569,37985,2569,0.6281591488286722,0.0,0.7692307692307693
2570,38002,2570,0.5463752160885633,0.0,0.8181818181818182
2571,38019,2571,0.18425148950703374,1.0,1.0
2572,38028,2572,0.6511981335352175,0.0,0.75
