Logging requires wandb to be installed. Run `pip install wandb`.
step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
354,759840,28320,0.1804247227477773,0.1875,0.9119351100811124,,,
355,762480,28400,0.1438217578943529,0.125,0.9075829383886256,,,
356,764480,28480,0.18816988219895253,0.125,0.8934010152284264,,,
357,766480,28560,0.17552101902803194,0.125,0.8962264150943396,2.685009678675193,0.0,0.2786516853932584
358,769120,28640,0.14080429653616422,0.15000000596046448,0.9062133645955451,,,
359,771120,28720,0.17663066882693645,0.13750000298023224,0.8871989860583016,,,
360,773760,28800,0.1369247510530926,0.11249999701976776,0.8762886597938144,,,
361,775760,28880,0.19202587330698156,0.125,0.8857868020304569,,,
362,778400,28960,0.1380329469192335,0.11249999701976776,0.889030612244898,,,
363,780400,29040,0.18027142268000165,0.125,0.8911392405063291,2.9204026973719133,0.0,0.2845100105374078
364,782400,29120,0.18519011564528148,0.11249999701976776,0.8888888888888888,,,
365,784400,29200,0.18657272849255066,0.16249999403953552,0.9004796163069544,,,
366,786400,29280,0.19194385047931956,0.125,0.9046538024971623,,,
367,788400,29360,0.1948074121904278,0.07500000298023224,0.8928136419001218,,,
368,790400,29440,0.18200067103868678,0.13750000298023224,0.9005714285714286,1.9941844302861917,0.0,0.28604118993135014
369,793040,29520,0.14961487013485186,0.11249999701976776,0.8838951310861424,,,
370,795680,29600,0.13739081883713067,0.07500000298023224,0.882282996432818,,,
371,797680,29680,0.19118641761049862,0.125,0.8861788617886179,,,
372,799680,29760,0.1854555370467033,0.125,0.8913308913308914,,,
373,802320,29840,0.1537233839492324,0.10000000149011612,0.9023051591657519,1.9708602731881713,0.0,0.29907621247113164
374,804320,29920,0.1805551355338367,0.22499999403953552,0.9147286821705426,,,
375,806320,30000,0.18207388066969488,0.08749999850988388,0.8883553421368547,,,
376,808960,30080,0.15181335256415343,0.10000000149011612,0.8880503144654088,,,
377,810960,30160,0.20514446516675405,0.11249999701976776,0.8907363420427553,,,
378,812960,30240,0.18832707065050824,0.08749999850988388,0.8803088803088803,,,
379,814960,30320,0.19802122083542043,0.13750000298023224,0.9033297529538131,2.788109333866195,0.0,0.2949561403508772
380,816960,30400,0.21336008450619304,0.0625,0.9032258064516129,,,
381,818960,30480,0.19092018245227624,0.15000000596046448,0.8910891089108911,,,
382,820960,30560,0.18945289007448102,0.08749999850988388,0.8902575587905935,,,
383,822960,30640,0.20237642776767076,0.07500000298023224,0.8830188679245283,,,
384,825600,30720,0.1466458596605147,0.08749999850988388,0.8870192307692307,2.4887439094258297,0.0,0.29318734793187345
385,827600,30800,0.19737691883733163,0.13750000298023224,0.8836915297092288,,,
386,829600,30880,0.20134758375237757,0.08749999850988388,0.8949232585596222,,,
387,832240,30960,0.1374596568476769,0.11249999701976776,0.900990099009901,,,
388,834240,31040,0.1896417747780675,0.10000000149011612,0.8920521945432978,,,
389,836880,31120,0.14942444807022406,0.08749999850988388,0.8829663962920047,2.440096608624091,0.012500000186264515,0.2915129151291513
390,838880,31200,0.1969595429324464,0.0625,0.8780487804878049,,,
391,840880,31280,0.19963711912503404,0.11249999701976776,0.8880503144654088,,,
392,842880,31360,0.1979021993822368,0.125,0.8918918918918919,,,
393,845520,31440,0.15189271011721112,0.08749999850988388,0.8996655518394648,,,
394,847520,31520,0.20743450789092568,0.05000000074505806,0.8893956670467503,2.126255186385079,0.0,0.283205268935236
395,849520,31600,0.20122139934415426,0.05000000074505806,0.8857808857808858,,,
396,851520,31680,0.20324160942761343,0.012500000186264515,0.8706467661691543,,,
397,853520,31760,0.177164422745915,0.17499999701976776,0.8982035928143712,,,
398,855520,31840,0.21140241402671398,0.10000000149011612,0.8980021030494216,,,
399,857520,31920,0.19834183655216872,0.08749999850988388,0.8737373737373737,2.5320662863865957,0.0,0.30787037037037035
400,859520,32000,0.17903906690595867,0.16249999403953552,0.8958068614993647,,,
401,862160,32080,0.1387192349431152,0.11249999701976776,0.893848009650181,,,
402,864800,32160,0.1296477920510971,0.13750000298023224,0.9010856453558505,,,
403,867440,32240,0.13543984473240886,0.13750000298023224,0.9044811320754716,,,
404,869440,32320,0.1813820748994405,0.11249999701976776,0.8876678876678876,,,
405,871440,32400,0.18836780264305092,0.13750000298023224,0.9072532699167658,2.608024028825609,0.0,0.32801822323462415
406,873440,32480,0.18781155551506287,0.16249999403953552,0.8975903614457831,,,
407,875440,32560,0.1769754444987862,0.23749999701976776,0.9156626506024096,,,
408,877440,32640,0.1901884613582104,0.07500000298023224,0.8865740740740741,,,
409,879440,32720,0.18850151460248776,0.125,0.894993894993895,,,
410,881440,32800,0.1891931139989249,0.125,0.907744874715262,2.6128395169584606,0.0,0.3052391799544419
411,883440,32880,0.17858036764899135,0.15000000596046448,0.8987626546681665,,,
412,885440,32960,0.1753953702961893,0.17499999701976776,0.8941176470588236,,,
413,887440,33040,0.17466647594787751,0.15000000596046448,0.8965102286401926,,,
414,889440,33120,0.17204096099036711,0.11249999701976776,0.8847117794486216,,,
415,891440,33200,0.17820517506631817,0.1875,0.9091981132075472,2.820305597640922,0.0,0.2958963282937365
416,893440,33280,0.18826166503386926,0.10000000149011612,0.9075342465753424,,,
417,896080,33360,0.13228746170287384,0.15000000596046448,0.8977011494252873,,,
418,898080,33440,0.18433313941553933,0.13750000298023224,0.8976470588235295,,,
419,900080,33520,0.18446445963508892,0.07500000298023224,0.8905882352941177,,,
420,902720,33600,0.1410594128053,0.13750000298023224,0.8952941176470588,2.363540124163724,0.0,0.3204488778054863
421,904720,33680,0.18991844806944025,0.11249999701976776,0.8964285714285715,,,
422,906720,33760,0.17197945878184714,0.17499999701976776,0.8996458087367178,,,
423,908720,33840,0.1950386277447797,0.10000000149011612,0.9017142857142857,,,
424,910720,33920,0.19025083843629834,0.10000000149011612,0.9010856453558505,,,
425,912720,34000,0.18990657865847516,0.13750000298023224,0.9006211180124224,2.5184892148955256,0.012500000186264515,0.29020556227327693
426,914720,34080,0.1895078315334558,0.16249999403953552,0.8963795255930087,,,
427,917360,34160,0.13107099023691282,0.16249999403953552,0.9049295774647887,,,
428,919360,34240,0.17674853258984868,0.17499999701976776,0.8948019801980198,,,
429,921360,34320,0.19678216749814184,0.11249999701976776,0.8976683937823834,,,
430,924000,34400,0.15352281648736618,0.0625,0.8924259055982436,,,
431,926640,34480,0.1344226365422956,0.125,0.8978185993111366,2.0733432997576378,0.0,0.2988133764832794
432,929280,34560,0.1363661197348574,0.125,0.8913043478260869,,,
433,931920,34640,0.14360930768542907,0.10000000149011612,0.8856132075471698,,,
434,934560,34720,0.13490028317948635,0.125,0.8990825688073395,,,
435,936560,34800,0.19046449204329233,0.11249999701976776,0.89281210592686,,,
436,938560,34880,0.18425799910698476,0.10000000149011612,0.8910179640718563,,,
437,940560,34960,0.19725108708113268,0.05000000074505806,0.8908872901678657,2.0336081516963627,0.0,0.28139013452914796
438,942560,35040,0.17742669333782174,0.16249999403953552,0.9054842473745625,,,
439,944560,35120,0.18794793982511154,0.07500000298023224,0.888622754491018,,,
440,946560,35200,0.2035960564388126,0.11249999701976776,0.8944174757281553,,,
441,948560,35280,0.19602621243047097,0.13750000298023224,0.8883248730964467,,,
442,951200,35360,0.13948345875476556,0.10000000149011612,0.8986013986013986,,,
443,953200,35440,0.1809949889691308,0.13750000298023224,0.8851802403204272,2.494185330036281,0.0,0.3114942528735632
444,955200,35520,0.1695093803019583,0.13750000298023224,0.8962386511024644,,,
445,957200,35600,0.18702051114639567,0.07500000298023224,0.8880688806888068,,,
446,959840,35680,0.132286067773516,0.15000000596046448,0.8955732122587968,,,
447,962480,35760,0.13286919097259636,0.15000000596046448,0.8962962962962963,,,
448,964480,35840,0.17345675489783566,0.15000000596046448,0.8942420681551116,,,
449,966480,35920,0.17276466586775321,0.125,0.8916256157635468,2.6867214762494456,0.0,0.2768361581920904
450,968480,36000,0.18208428681636102,0.15000000596046448,0.8950695322376738,,,
451,971120,36080,0.14484129924105388,0.11249999701976776,0.9015606242496998,,,
452,973120,36160,0.18665763769596064,0.10000000149011612,0.885143570536829,,,
453,975120,36240,0.19518691542718608,0.125,0.9013761467889908,,,
454,977120,36320,0.1641493180504745,0.17499999701976776,0.9106728538283063,,,
455,979120,36400,0.17000139803838527,0.08749999850988388,0.8925,3.009240475617336,0.0,0.277602523659306
456,981120,36480,0.1809614937118728,0.13750000298023224,0.9032258064516129,,,
457,983120,36560,0.19443216716787412,0.08749999850988388,0.894478527607362,,,
458,985120,36640,0.1822876962316008,0.17499999701976776,0.9101382488479263,,,
459,987120,36720,0.17953080141595523,0.11249999701976776,0.8881987577639752,,,
460,989120,36800,0.18619015800327282,0.13750000298023224,0.8960880195599022,,,
461,991120,36880,0.18865807047890337,0.125,0.9,2.6408412312175105,0.0,0.29298642533936653
462,993120,36960,0.17725972930467343,0.11249999701976776,0.8869908015768725,,,
463,995120,37040,0.18230854446048242,0.10000000149011612,0.8910012674271229,,,
464,997760,37120,0.1402947163300232,0.15000000596046448,0.9001203369434416,,,
465,1000400,37200,0.13510373206774268,0.15000000596046448,0.9036427732079906,,,
466,1003040,37280,0.1369683578185043,0.16249999403953552,0.8920863309352518,,,
467,1005040,37360,0.1883140326394356,0.11249999701976776,0.8867438867438867,1.9328398848448884,0.0,0.3404017857142857
468,1007040,37440,0.18358766505564514,0.1875,0.9076923076923077,,,
469,1009040,37520,0.17956926357757386,0.13750000298023224,0.8966346153846154,,,
470,1011680,37600,0.12559851379275574,0.13750000298023224,0.8987043580683156,,,
471,1013680,37680,0.17604472002279165,0.10000000149011612,0.8893178893178894,,,
472,1015680,37760,0.1895875509350466,0.16249999403953552,0.9039812646370023,,,
473,1017680,37840,0.20420539432873286,0.07500000298023224,0.8890274314214464,2.8934928729391696,0.0,0.27232142857142855
474,1019680,37920,0.18224892548405958,0.10000000149011612,0.9006134969325154,,,
475,1021680,38000,0.19259886991461972,0.11249999701976776,0.8900584795321638,,,
476,1024320,38080,0.13087423067829526,0.16249999403953552,0.9014396456256921,,,
477,1026960,38160,0.13730644891655297,0.1875,0.9059350503919373,,,
478,1029600,38240,0.1379168209496152,0.15000000596046448,0.9100346020761245,2.459787185157736,0.0,0.2846441947565543
479,1031600,38320,0.18767264272758205,0.10000000149011612,0.889168765743073,,,
480,1033600,38400,0.17023917034580205,0.16249999403953552,0.8922305764411027,,,
481,1035600,38480,0.17824595927294598,0.1875,0.9191256830601093,,,
482,1037600,38560,0.1914985361668353,0.08749999850988388,0.9056179775280899,,,
483,1039600,38640,0.17359981403416613,0.11249999701976776,0.8911729141475212,2.5683933426766434,0.0,0.2995391705069124
484,1041600,38720,0.17083755178695303,0.125,0.8926829268292683,,,
485,1043600,38800,0.18731842040721366,0.13750000298023224,0.9113247863247863,,,
486,1045600,38880,0.19159474450514902,0.125,0.8956310679611651,,,
487,1047600,38960,0.17927900709336322,0.15000000596046448,0.8963795255930087,,,
488,1049600,39040,0.18477350117630237,0.11249999701976776,0.9053591790193842,2.7553609488242508,0.0,0.30176211453744495
489,1051600,39120,0.18527515845244583,0.15000000596046448,0.8996499416569428,,,
490,1053600,39200,0.1649282592917651,0.1875,0.9034229828850856,,,
491,1055600,39280,0.16142594956932346,0.21250000596046448,0.9122807017543859,,,
492,1057600,39360,0.18104166325391075,0.15000000596046448,0.9016393442622951,,,
493,1059600,39440,0.1651378418032262,0.17499999701976776,0.901072705601907,2.5002690481854453,0.0,0.32992036405005687
494,1062240,39520,0.13068489314630377,0.16249999403953552,0.8916256157635468,,,
495,1064240,39600,0.1843370581685855,0.20000000298023224,0.9076549210206561,,,
496,1066880,39680,0.13735301729085786,0.10000000149011612,0.8984830805134189,,,
497,1069520,39760,0.13572225995855833,0.11249999701976776,0.8967517401392111,,,
498,1071520,39840,0.17255180910923595,0.16249999403953552,0.8922155688622755,2.7827691512588277,0.0,0.3029978586723769
499,1073520,39920,0.18026739887910048,0.16249999403953552,0.8939393939393939,,,
500,1076160,40000,0.14477213322282906,0.11249999701976776,0.8891595615103532,,,
501,1078160,40080,0.18090078950023025,0.15000000596046448,0.901775147928994,,,
502,1080160,40160,0.16557343155721518,0.20000000298023224,0.9044811320754716,,,

